date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:05:33	14995/14995	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa70-3a93%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/intro-icon2.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/intro-icon2.svg	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:35	7832/7832	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa71-1e98%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/intro-icon3.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/intro-icon3.svg	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:35	5076/5076	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa71-13d4%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/intro-icon4.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/intro-icon4.svg	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:36	21519/21519	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa73-540f%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/lawyer-sign.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/lawyer-sign.svg	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:37	108316/108316	---M--	200	added ('OK')	image/png	etag:%2262e8fa01-1a71c%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/about1-bg.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/about1-bg.png	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:39	84476/84476	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa3b-149fc%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/section-bg2.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/section-bg2.svg	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:40	220797/220797	---M--	200	added ('OK')	image/png	etag:%2262e8fa17-35e7d%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy1.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy1.png	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:41	164627/164627	---M--	200	added ('OK')	image/png	etag:%2262e8fa18-28313%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy2.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy2.png	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:42	255931/255931	---M--	200	added ('OK')	image/png	etag:%2262e8fa1b-3e7bb%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy3.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy3.png	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:43	196899/196899	---M--	200	added ('OK')	image/png	etag:%2262e8fa20-30123%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy4.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy4.png	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:43	963491/963491	---M--	200	added ('OK')	image/png	etag:%2262e8fa14-eb3a3%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/banner31.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/banner31.png	(from https://demo.egenslab.com/html/corelaw/preview/assets/css/style.css)
15:05:44	288506/288506	---M--	200	added ('OK')	image/png	etag:%2262e8fa27-466fa%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy5.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy5.png	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:45	244135/244135	---M--	200	added ('OK')	image/png	etag:%2262e8fa21-3b9a7%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy6.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy6.png	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:45	44275/44275	---M--	200	added ('OK')	image/png	etag:%2262e8fa04-acf3%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney1.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney1.png	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:46	37760/37760	---M--	200	added ('OK')	image/png	etag:%2262e8fa05-9380%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney2.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney2.png	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:47	40515/40515	---M--	200	added ('OK')	image/png	etag:%2262e8fa08-9e43%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney3.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney3.png	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:48	47055/47055	---M--	200	added ('OK')	image/png	etag:%2262e8fa09-b7cf%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney4.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney4.png	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:50	100525/100525	---M--	200	added ('OK')	image/png	etag:%2262e8fa29-188ad%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/contact-img.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/contact-img.png	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:50	49220/49220	---M--	200	added ('OK')	image/png	etag:%2262e8fa58-c044%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/l-news1.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/l-news1.png	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:51	45162/45162	---M--	200	added ('OK')	image/png	etag:%2262e8fa58-b06a%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/l-news2.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/l-news2.png	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:52	59120/59120	---M--	200	added ('OK')	image/png	etag:%2262e8fa59-e6f0%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/l-news3.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/l-news3.png	(from https://demo.egenslab.com/html/corelaw/preview/index.html)
15:05:54	4023/4023	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa67-fb7%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/call-icon2.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/call-icon2.svg	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:05:55	946/946	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa69-3b2%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/envelope2.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/envelope2.svg	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:06:16	553606/553606	---M--	200	added ('OK')	image/png	etag:%2262e8fa10-87286%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/banner22.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/banner22.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:06:40	11977/11977	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa72-2ec9%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/intro21.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/intro21.svg	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:06:42	9420/9420	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa72-24cc%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/intro22.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/intro22.svg	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:06:44	6530/6530	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa73-1982%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/intro23.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/intro23.svg	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:06:54	20708/20708	---M--	200	added ('OK')	image/png	etag:%2262e8fa36-50e4%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/practice23.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/practice23.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:06:55	419323/419323	---M--	200	added ('OK')	image/png	etag:%2262e8fa2f-665fb%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/experience-bg.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/experience-bg.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:06:56	9117/9117	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa78-239d%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/practice-icon21.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/practice-icon21.svg	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:06:56	8825/8825	---M--	200	added ('OK')	image/png	etag:%2262e8fa37-2279%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/practice24.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/practice24.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:06:57	15172/15172	---M--	200	added ('OK')	image/png	etag:%2262e8fa35-3b44%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/practice21.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/practice21.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:06:58	17252/17252	---M--	200	added ('OK')	image/png	etag:%2262e8fa36-4364%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/practice22.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/practice22.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:00	1062518/1062518	---M--	200	added ('OK')	image/png	etag:%2262e8fa0e-103676%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/banner21.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/banner21.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:00	217595/217595	---M--	200	added ('OK')	image/png	etag:%2262e8fa35-351fb%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/practice2-right.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/practice2-right.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:01	42789/42789	---M--	200	added ('OK')	image/png	etag:%2262e8fa05-a725%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney21.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney21.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:01	49927/49927	---M--	200	added ('OK')	image/png	etag:%2262e8fa06-c307%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney22.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney22.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:03	43867/43867	---M--	200	added ('OK')	image/png	etag:%2262e8fa07-ab5b%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney23.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney23.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:03	41156/41156	---M--	200	added ('OK')	image/png	etag:%2262e8fa08-a0c4%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney24.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/attorney24.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:05	115966/115966	---M--	200	added ('OK')	image/png	etag:%2262e8fa18-1c4fe%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy21.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy21.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:06	108599/108599	---M--	200	added ('OK')	image/png	etag:%2262e8fa19-1a837%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy22.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy22.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:07	99172/99172	---M--	200	added ('OK')	image/png	etag:%2262e8fa19-18364%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy23.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy23.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:08	108952/108952	---M--	200	added ('OK')	image/png	etag:%2262e8fa1b-1a998%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy24.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy24.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:08	16325/16325	---M--	200	added ('OK')	image/png	etag:%2262e8fa59-3fc5%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/latest11.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/latest11.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:09	15579/15579	---M--	200	added ('OK')	image/png	etag:%2262e8fa5b-3cdb%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/latest12.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/latest12.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:10	13470/13470	---M--	200	added ('OK')	image/png	etag:%2262e8fa5b-349e%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/latest13.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/latest13.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:11	36041/36041	---M--	200	added ('OK')	image/png	etag:%2262e8fa52-8cc9%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/blog-single11.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/blog-single11.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:12	42006/42006	---M--	200	added ('OK')	image/png	etag:%2262e8fa53-a416%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/blog-single12.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/blog-single12.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:14	150722/150722	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa15-24cc2%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/banner4-vcrt.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/banner4-vcrt.svg	(from https://demo.egenslab.com/html/corelaw/preview/index4.html)
15:07:14	282/282	---MCZ	403	error ('Forbidden')	text/html	date:Thu,%2002%20Jan%202025%2014:07:14%20GMT	https://demo.egenslab.com/html/corelaw/preview/blod-details.html	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/blod-details.html	(from https://demo.egenslab.com/html/corelaw/preview/about.html)
15:07:16	103641/103641	---M--	200	added ('OK')	image/png	etag:%2262e8fa3c-194d9%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/service-detls1.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/service-detls1.png	(from https://demo.egenslab.com/html/corelaw/preview/practice-details.html)
15:07:16	107380/107380	---M--	200	added ('OK')	image/png	etag:%2262e8fa3d-1a374%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/service-detls2.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/service-detls2.png	(from https://demo.egenslab.com/html/corelaw/preview/practice-details.html)
15:07:18	9288/9288	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa6a-2448%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/feature-icon1.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/feature-icon1.svg	(from https://demo.egenslab.com/html/corelaw/preview/practice-details.html)
15:07:18	7815/7815	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa6a-1e87%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/feature-icon2.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/feature-icon2.svg	(from https://demo.egenslab.com/html/corelaw/preview/practice-details.html)
15:07:19	11991/11991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa6b-2ed7%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/feature-icon3.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/feature-icon3.svg	(from https://demo.egenslab.com/html/corelaw/preview/practice-details.html)
15:07:21	144204/144204	---M--	200	added ('OK')	image/png	etag:%2262e8fa3e-2334c%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/service-detls3.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/service-detls3.png	(from https://demo.egenslab.com/html/corelaw/preview/practice-details.html)
15:07:21	42789/42789	---M--	200	added ('OK')	image/png	etag:%2262e8fa3e-a725%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/team11.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/team11.png	(from https://demo.egenslab.com/html/corelaw/preview/practice-details.html)
15:07:22	49927/49927	---M--	200	added ('OK')	image/png	etag:%2262e8fa40-c307%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/team12.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/team12.png	(from https://demo.egenslab.com/html/corelaw/preview/practice-details.html)
15:07:23	43867/43867	---M--	200	added ('OK')	image/png	etag:%2262e8fa42-ab5b%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/team13.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/team13.png	(from https://demo.egenslab.com/html/corelaw/preview/practice-details.html)
15:07:24	41156/41156	---M--	200	added ('OK')	image/png	etag:%2262e8fa41-a0c4%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/team14.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/team14.png	(from https://demo.egenslab.com/html/corelaw/preview/practice-details.html)
15:07:25	36041/36041	---M--	200	added ('OK')	image/png	etag:%2262e8fa4a-8cc9%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-1.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-1.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-grid.html)
15:07:26	47266/47266	---M--	200	added ('OK')	image/png	etag:%2262e8fa4b-b8a2%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-2.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-2.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-grid.html)
15:07:27	29137/29137	---M--	200	added ('OK')	image/png	etag:%2262e8fa4c-71d1%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-3.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-3.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-grid.html)
15:07:28	29061/29061	---M--	200	added ('OK')	image/png	etag:%2262e8fa4c-7185%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-4.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-4.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-grid.html)
15:07:29	48174/48174	---M--	200	added ('OK')	image/png	etag:%2262e8fa4e-bc2e%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-5.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-5.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-grid.html)
15:07:30	66843/66843	---M--	200	added ('OK')	image/png	etag:%2262e8fa4e-1051b%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-6.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-6.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-grid.html)
15:07:31	63195/63195	---M--	200	added ('OK')	image/png	etag:%2262e8fa4f-f6db%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-7.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-7.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-grid.html)
15:07:32	45210/45210	---M--	200	added ('OK')	image/png	etag:%2262e8fa4f-b09a%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-8.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-8.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-grid.html)
15:07:33	39288/39288	---M--	200	added ('OK')	image/png	etag:%2262e8fa50-9978%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-9.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-9.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-grid.html)
15:07:34	33761/33761	---M--	200	added ('OK')	image/png	etag:%2262e8fa4a-83e1%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-10.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-10.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-grid.html)
15:07:35	874112/874112	---M--	200	added ('OK')	image/png	etag:%2262e8fa10-d5680%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/banner23.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/banner23.png	(from https://demo.egenslab.com/html/corelaw/preview/index2.html)
15:07:35	37185/37185	---M--	200	added ('OK')	image/png	etag:%2262e8fa4b-9141%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-11.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/bgrid-11.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-grid.html)
15:07:36	282/282	---MCZ	403	error ('Forbidden')	text/html	date:Thu,%2002%20Jan%202025%2014:07:36%20GMT	https://demo.egenslab.com/html/corelaw/preview/case-datails.html	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/case-datails.html	(from https://demo.egenslab.com/html/corelaw/preview/case-study1.html)
15:07:38	58135/58135	---M--	200	added ('OK')	image/png	etag:%2262e8fa23-e317%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy7.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy7.png	(from https://demo.egenslab.com/html/corelaw/preview/case-study1.html)
15:07:38	72461/72461	---M--	200	added ('OK')	image/png	etag:%2262e8fa24-11b0d%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy8.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy8.png	(from https://demo.egenslab.com/html/corelaw/preview/case-study1.html)
